store_nbr,family,city,state,type,cluster,forecast_7_day,average_daily_demand,safety_stock,reorder_point,recommended_stock,inventory_priority
21,SEAFOOD,Santo Domingo,Santo Domingo de los Tsachilas,B,6,28.05,4.01,5.61,13.63,33.66,LOW PRIORITY
22,AUTOMOTIVE,Puyo,Pastaza,C,7,23.19,3.31,4.64,11.26,27.83,LOW PRIORITY
22,BABY CARE,Puyo,Pastaza,C,7,2.46,0.35,0.49,1.2,2.95,LOW PRIORITY
22,BEAUTY,Puyo,Pastaza,C,7,16.63,2.38,3.33,8.08,19.95,LOW PRIORITY
22,BEVERAGES,Puyo,Pastaza,C,7,12604.09,1800.58,2520.82,6121.99,15124.91,HIGH PRIORITY
22,BOOKS,Puyo,Pastaza,C,7,2.46,0.35,0.49,1.2,2.95,LOW PRIORITY
22,BREAD/BAKERY,Puyo,Pastaza,C,7,920.03,131.43,184.01,446.87,1104.03,MEDIUM PRIORITY
22,CELEBRATION,Puyo,Pastaza,C,7,30.42,4.35,6.08,14.77,36.5,LOW PRIORITY
22,CLEANING,Puyo,Pastaza,C,7,4546.83,649.55,909.37,2208.46,5456.19,HIGH PRIORITY
22,DAIRY,Puyo,Pastaza,C,7,2156.17,308.02,431.23,1047.28,2587.4,HIGH PRIORITY
22,DELI,Puyo,Pastaza,C,7,930.07,132.87,186.01,451.75,1116.09,MEDIUM PRIORITY
22,EGGS,Puyo,Pastaza,C,7,335.28,47.9,67.06,162.85,402.34,MEDIUM PRIORITY
22,FROZEN FOODS,Puyo,Pastaza,C,7,434.63,62.09,86.93,211.1,521.55,MEDIUM PRIORITY
22,GROCERY I,Puyo,Pastaza,C,7,16605.01,2372.14,3321.0,8065.29,19926.01,HIGH PRIORITY
22,GROCERY II,Puyo,Pastaza,C,7,36.79,5.26,7.36,17.87,44.15,LOW PRIORITY
22,HARDWARE,Puyo,Pastaza,C,7,5.02,0.72,1.0,2.44,6.02,LOW PRIORITY
22,HOME AND KITCHEN I,Puyo,Pastaza,C,7,158.52,22.65,31.7,76.99,190.22,MEDIUM PRIORITY
22,HOME AND KITCHEN II,Puyo,Pastaza,C,7,123.85,17.69,24.77,60.16,148.62,MEDIUM PRIORITY
22,HOME APPLIANCES,Puyo,Pastaza,C,7,2.36,0.34,0.47,1.14,2.83,LOW PRIORITY
22,HOME CARE,Puyo,Pastaza,C,7,1090.55,155.79,218.11,529.69,1308.66,MEDIUM PRIORITY
22,LADIESWEAR,Puyo,Pastaza,C,7,14.32,2.05,2.86,6.96,17.18,LOW PRIORITY
22,LAWN AND GARDEN,Puyo,Pastaza,C,7,8.16,1.17,1.63,3.96,9.79,LOW PRIORITY
22,LINGERIE,Puyo,Pastaza,C,7,31.89,4.56,6.38,15.49,38.26,LOW PRIORITY
22,"LIQUOR,WINE,BEER",Puyo,Pastaza,C,7,907.5,129.64,181.5,440.78,1088.99,MEDIUM PRIORITY
22,MAGAZINES,Puyo,Pastaza,C,7,20.8,2.97,4.16,10.1,24.97,LOW PRIORITY
22,MEATS,Puyo,Pastaza,C,7,767.52,109.65,153.5,372.79,921.02,MEDIUM PRIORITY
22,PERSONAL CARE,Puyo,Pastaza,C,7,969.94,138.56,193.99,471.11,1163.93,MEDIUM PRIORITY
22,PET SUPPLIES,Puyo,Pastaza,C,7,9.14,1.31,1.83,4.44,10.97,LOW PRIORITY
22,PLAYERS AND ELECTRONICS,Puyo,Pastaza,C,7,29.56,4.22,5.91,14.36,35.47,LOW PRIORITY
22,POULTRY,Puyo,Pastaza,C,7,1043.4,149.06,208.68,506.8,1252.08,MEDIUM PRIORITY
22,PREPARED FOODS,Puyo,Pastaza,C,7,194.93,27.85,38.99,94.68,233.92,MEDIUM PRIORITY
22,PRODUCE,Puyo,Pastaza,C,7,3132.21,447.46,626.44,1521.36,3758.65,HIGH PRIORITY
22,SCHOOL AND OFFICE SUPPLIES,Puyo,Pastaza,C,7,31.66,4.52,6.33,15.38,38.0,LOW PRIORITY
22,SEAFOOD,Puyo,Pastaza,C,7,15.21,2.17,3.04,7.39,18.25,LOW PRIORITY
23,AUTOMOTIVE,Ambato,Tungurahua,D,9,23.07,3.3,4.61,11.21,27.69,LOW PRIORITY
23,BABY CARE,Ambato,Tungurahua,D,9,10.2,1.46,2.04,4.95,12.23,LOW PRIORITY
23,BEAUTY,Ambato,Tungurahua,D,9,23.35,3.34,4.67,11.34,28.02,LOW PRIORITY
23,BEVERAGES,Ambato,Tungurahua,D,9,9587.44,1369.63,1917.49,4656.76,11504.93,HIGH PRIORITY
23,BOOKS,Ambato,Tungurahua,D,9,11.08,1.58,2.22,5.38,13.3,LOW PRIORITY
23,BREAD/BAKERY,Ambato,Tungurahua,D,9,1799.51,257.07,359.9,874.05,2159.41,MEDIUM PRIORITY
23,CELEBRATION,Ambato,Tungurahua,D,9,53.02,7.57,10.6,25.75,63.62,LOW PRIORITY
23,CLEANING,Ambato,Tungurahua,D,9,3549.47,507.07,709.89,1724.03,4259.36,HIGH PRIORITY
23,DAIRY,Ambato,Tungurahua,D,9,3295.35,470.76,659.07,1600.6,3954.42,HIGH PRIORITY
23,DELI,Ambato,Tungurahua,D,9,823.31,117.62,164.66,399.89,987.97,MEDIUM PRIORITY
23,EGGS,Ambato,Tungurahua,D,9,297.67,42.52,59.53,144.58,357.21,MEDIUM PRIORITY
23,FROZEN FOODS,Ambato,Tungurahua,D,9,469.71,67.1,93.94,228.14,563.65,MEDIUM PRIORITY
23,GROCERY I,Ambato,Tungurahua,D,9,14209.37,2029.91,2841.87,6901.69,17051.24,HIGH PRIORITY
23,GROCERY II,Ambato,Tungurahua,D,9,163.77,23.4,32.75,79.55,196.53,MEDIUM PRIORITY
23,HARDWARE,Ambato,Tungurahua,D,9,11.4,1.63,2.28,5.54,13.68,LOW PRIORITY
23,HOME AND KITCHEN I,Ambato,Tungurahua,D,9,74.49,10.64,14.9,36.18,89.38,LOW PRIORITY
23,HOME AND KITCHEN II,Ambato,Tungurahua,D,9,127.41,18.2,25.48,61.89,152.9,MEDIUM PRIORITY
23,HOME APPLIANCES,Ambato,Tungurahua,D,9,10.69,1.53,2.14,5.19,12.83,LOW PRIORITY
23,HOME CARE,Ambato,Tungurahua,D,9,860.94,122.99,172.19,418.17,1033.13,MEDIUM PRIORITY
23,LADIESWEAR,Ambato,Tungurahua,D,9,105.58,15.08,21.12,51.28,126.7,MEDIUM PRIORITY
23,LAWN AND GARDEN,Ambato,Tungurahua,D,9,22.07,3.15,4.41,10.72,26.49,LOW PRIORITY
23,LINGERIE,Ambato,Tungurahua,D,9,26.77,3.82,5.35,13.0,32.12,LOW PRIORITY
23,"LIQUOR,WINE,BEER",Ambato,Tungurahua,D,9,402.99,57.57,80.6,195.74,483.59,MEDIUM PRIORITY
23,MAGAZINES,Ambato,Tungurahua,D,9,36.76,5.25,7.35,17.85,44.11,LOW PRIORITY
23,MEATS,Ambato,Tungurahua,D,9,4513.48,644.78,902.7,2192.26,5416.18,HIGH PRIORITY
23,PERSONAL CARE,Ambato,Tungurahua,D,9,955.04,136.43,191.01,463.88,1146.05,MEDIUM PRIORITY
23,PET SUPPLIES,Ambato,Tungurahua,D,9,32.84,4.69,6.57,15.95,39.4,LOW PRIORITY
23,PLAYERS AND ELECTRONICS,Ambato,Tungurahua,D,9,39.4,5.63,7.88,19.14,47.28,LOW PRIORITY
23,POULTRY,Ambato,Tungurahua,D,9,2183.18,311.88,436.64,1060.4,2619.81,HIGH PRIORITY
23,PREPARED FOODS,Ambato,Tungurahua,D,9,188.05,26.86,37.61,91.34,225.66,MEDIUM PRIORITY
23,PRODUCE,Ambato,Tungurahua,D,9,8175.84,1167.98,1635.17,3971.12,9811.01,HIGH PRIORITY
23,SCHOOL AND OFFICE SUPPLIES,Ambato,Tungurahua,D,9,9.34,1.33,1.87,4.54,11.21,LOW PRIORITY
23,SEAFOOD,Ambato,Tungurahua,D,9,40.3,5.76,8.06,19.58,48.36,LOW PRIORITY
24,AUTOMOTIVE,Guayaquil,Guayas,D,1,25.61,3.66,5.12,12.44,30.73,LOW PRIORITY
24,BABY CARE,Guayaquil,Guayas,D,1,11.57,1.65,2.31,5.62,13.88,LOW PRIORITY
24,BEAUTY,Guayaquil,Guayas,D,1,24.91,3.56,4.98,12.1,29.9,LOW PRIORITY
24,BEVERAGES,Guayaquil,Guayas,D,1,23828.06,3404.01,4765.61,11573.63,28593.67,HIGH PRIORITY
24,BOOKS,Guayaquil,Guayas,D,1,11.57,1.65,2.31,5.62,13.88,LOW PRIORITY
24,BREAD/BAKERY,Guayaquil,Guayas,D,1,5027.92,718.27,1005.58,2442.13,6033.5,HIGH PRIORITY
24,CELEBRATION,Guayaquil,Guayas,D,1,89.27,12.75,17.85,43.36,107.12,MEDIUM PRIORITY
24,CLEANING,Guayaquil,Guayas,D,1,7338.82,1048.4,1467.76,3564.57,8806.59,HIGH PRIORITY
24,DAIRY,Guayaquil,Guayas,D,1,8671.12,1238.73,1734.22,4211.68,10405.34,HIGH PRIORITY
24,DELI,Guayaquil,Guayas,D,1,1857.27,265.32,371.45,902.1,2228.72,HIGH PRIORITY
24,EGGS,Guayaquil,Guayas,D,1,1528.01,218.29,305.6,742.18,1833.62,MEDIUM PRIORITY
24,FROZEN FOODS,Guayaquil,Guayas,D,1,1106.15,158.02,221.23,537.27,1327.38,MEDIUM PRIORITY
24,GROCERY I,Guayaquil,Guayas,D,1,26524.43,3789.2,5304.89,12883.29,31829.31,HIGH PRIORITY
24,GROCERY II,Guayaquil,Guayas,D,1,262.96,37.57,52.59,127.72,315.55,MEDIUM PRIORITY
24,HARDWARE,Guayaquil,Guayas,D,1,16.7,2.39,3.34,8.11,20.04,LOW PRIORITY
24,HOME AND KITCHEN I,Guayaquil,Guayas,D,1,130.69,18.67,26.14,63.48,156.83,MEDIUM PRIORITY
24,HOME AND KITCHEN II,Guayaquil,Guayas,D,1,186.43,26.63,37.29,90.55,223.72,MEDIUM PRIORITY
24,HOME APPLIANCES,Guayaquil,Guayas,D,1,11.26,1.61,2.25,5.47,13.51,LOW PRIORITY
24,HOME CARE,Guayaquil,Guayas,D,1,1734.89,247.84,346.98,842.66,2081.87,MEDIUM PRIORITY
24,LADIESWEAR,Guayaquil,Guayas,D,1,52.11,7.44,10.42,25.31,62.53,LOW PRIORITY
24,LAWN AND GARDEN,Guayaquil,Guayas,D,1,215.4,30.77,43.08,104.62,258.48,MEDIUM PRIORITY
24,LINGERIE,Guayaquil,Guayas,D,1,60.95,8.71,12.19,29.6,73.13,LOW PRIORITY
24,"LIQUOR,WINE,BEER",Guayaquil,Guayas,D,1,608.94,86.99,121.79,295.77,730.73,MEDIUM PRIORITY
24,MAGAZINES,Guayaquil,Guayas,D,1,79.95,11.42,15.99,38.83,95.94,LOW PRIORITY
24,MEATS,Guayaquil,Guayas,D,1,2783.45,397.64,556.69,1351.96,3340.14,HIGH PRIORITY
24,PERSONAL CARE,Guayaquil,Guayas,D,1,1808.89,258.41,361.78,878.6,2170.67,MEDIUM PRIORITY
24,PET SUPPLIES,Guayaquil,Guayas,D,1,112.81,16.12,22.56,54.79,135.37,MEDIUM PRIORITY
24,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,D,1,58.13,8.3,11.63,28.23,69.76,LOW PRIORITY
24,POULTRY,Guayaquil,Guayas,D,1,3512.44,501.78,702.49,1706.04,4214.92,HIGH PRIORITY
24,PREPARED FOODS,Guayaquil,Guayas,D,1,780.13,111.45,156.03,378.92,936.15,MEDIUM PRIORITY
24,PRODUCE,Guayaquil,Guayas,D,1,24438.55,3491.22,4887.71,11870.15,29326.26,HIGH PRIORITY
24,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,D,1,11.13,1.59,2.23,5.41,13.36,LOW PRIORITY
24,SEAFOOD,Guayaquil,Guayas,D,1,169.52,24.22,33.9,82.34,203.42,MEDIUM PRIORITY
25,AUTOMOTIVE,Salinas,Santa Elena,D,1,33.6,4.8,6.72,16.32,40.32,LOW PRIORITY
25,BABY CARE,Salinas,Santa Elena,D,1,8.37,1.2,1.67,4.06,10.04,LOW PRIORITY
25,BEAUTY,Salinas,Santa Elena,D,1,27.28,3.9,5.46,13.25,32.74,LOW PRIORITY
25,BEVERAGES,Salinas,Santa Elena,D,1,13284.08,1897.73,2656.82,6452.27,15940.89,HIGH PRIORITY
25,BOOKS,Salinas,Santa Elena,D,1,8.37,1.2,1.67,4.06,10.04,LOW PRIORITY
25,BREAD/BAKERY,Salinas,Santa Elena,D,1,2973.43,424.78,594.69,1444.24,3568.11,HIGH PRIORITY
25,CELEBRATION,Salinas,Santa Elena,D,1,61.2,8.74,12.24,29.72,73.44,LOW PRIORITY
25,CLEANING,Salinas,Santa Elena,D,1,3221.48,460.21,644.3,1564.72,3865.77,HIGH PRIORITY
25,DAIRY,Salinas,Santa Elena,D,1,4252.4,607.49,850.48,2065.45,5102.88,HIGH PRIORITY
25,DELI,Salinas,Santa Elena,D,1,1142.62,163.23,228.52,554.99,1371.14,MEDIUM PRIORITY
25,EGGS,Salinas,Santa Elena,D,1,1001.52,143.07,200.3,486.45,1201.83,MEDIUM PRIORITY
25,FROZEN FOODS,Salinas,Santa Elena,D,1,975.88,139.41,195.18,474.0,1171.06,MEDIUM PRIORITY
25,GROCERY I,Salinas,Santa Elena,D,1,12974.17,1853.45,2594.83,6301.74,15569.0,HIGH PRIORITY
25,GROCERY II,Salinas,Santa Elena,D,1,174.11,24.87,34.82,84.57,208.93,MEDIUM PRIORITY
25,HARDWARE,Salinas,Santa Elena,D,1,15.51,2.22,3.1,7.53,18.61,LOW PRIORITY
25,HOME AND KITCHEN I,Salinas,Santa Elena,D,1,175.05,25.01,35.01,85.02,210.06,MEDIUM PRIORITY
25,HOME AND KITCHEN II,Salinas,Santa Elena,D,1,78.33,11.19,15.67,38.05,94.0,LOW PRIORITY
25,HOME APPLIANCES,Salinas,Santa Elena,D,1,8.18,1.17,1.64,3.97,9.82,LOW PRIORITY
25,HOME CARE,Salinas,Santa Elena,D,1,808.61,115.52,161.72,392.75,970.33,MEDIUM PRIORITY
25,LADIESWEAR,Salinas,Santa Elena,D,1,13.74,1.96,2.75,6.67,16.49,LOW PRIORITY
25,LAWN AND GARDEN,Salinas,Santa Elena,D,1,165.92,23.7,33.18,80.59,199.11,MEDIUM PRIORITY
25,LINGERIE,Salinas,Santa Elena,D,1,39.85,5.69,7.97,19.35,47.82,LOW PRIORITY
25,"LIQUOR,WINE,BEER",Salinas,Santa Elena,D,1,2063.33,294.76,412.67,1002.19,2476.0,HIGH PRIORITY
25,MAGAZINES,Salinas,Santa Elena,D,1,115.48,16.5,23.1,56.09,138.57,MEDIUM PRIORITY
25,MEATS,Salinas,Santa Elena,D,1,1624.63,232.09,324.93,789.11,1949.55,MEDIUM PRIORITY
25,PERSONAL CARE,Salinas,Santa Elena,D,1,823.75,117.68,164.75,400.11,988.5,MEDIUM PRIORITY
25,PET SUPPLIES,Salinas,Santa Elena,D,1,35.16,5.02,7.03,17.08,42.19,LOW PRIORITY
25,PLAYERS AND ELECTRONICS,Salinas,Santa Elena,D,1,40.59,5.8,8.12,19.72,48.71,LOW PRIORITY
25,POULTRY,Salinas,Santa Elena,D,1,1412.45,201.78,282.49,686.05,1694.95,MEDIUM PRIORITY
25,PREPARED FOODS,Salinas,Santa Elena,D,1,319.05,45.58,63.81,154.97,382.86,MEDIUM PRIORITY
25,PRODUCE,Salinas,Santa Elena,D,1,11442.89,1634.7,2288.58,5557.97,13731.46,HIGH PRIORITY
25,SCHOOL AND OFFICE SUPPLIES,Salinas,Santa Elena,D,1,12.84,1.83,2.57,6.24,15.41,LOW PRIORITY
25,SEAFOOD,Salinas,Santa Elena,D,1,46.24,6.61,9.25,22.46,55.49,LOW PRIORITY
26,AUTOMOTIVE,Guayaquil,Guayas,D,10,28.48,4.07,5.7,13.84,34.18,LOW PRIORITY
26,BABY CARE,Guayaquil,Guayas,D,10,10.12,1.45,2.02,4.92,12.15,LOW PRIORITY
26,BEAUTY,Guayaquil,Guayas,D,10,15.48,2.21,3.1,7.52,18.57,LOW PRIORITY
26,BEVERAGES,Guayaquil,Guayas,D,10,5797.68,828.24,1159.54,2816.02,6957.22,HIGH PRIORITY
26,BOOKS,Guayaquil,Guayas,D,10,10.12,1.45,2.02,4.92,12.15,LOW PRIORITY
26,BREAD/BAKERY,Guayaquil,Guayas,D,10,1507.5,215.36,301.5,732.21,1808.99,MEDIUM PRIORITY
26,CELEBRATION,Guayaquil,Guayas,D,10,39.79,5.68,7.96,19.33,47.75,LOW PRIORITY
26,CLEANING,Guayaquil,Guayas,D,10,2260.12,322.87,452.02,1097.77,2712.15,HIGH PRIORITY
26,DAIRY,Guayaquil,Guayas,D,10,1739.21,248.46,347.84,844.76,2087.05,MEDIUM PRIORITY
26,DELI,Guayaquil,Guayas,D,10,581.33,83.05,116.27,282.36,697.59,MEDIUM PRIORITY
26,EGGS,Guayaquil,Guayas,D,10,214.69,30.67,42.94,104.28,257.62,MEDIUM PRIORITY
26,FROZEN FOODS,Guayaquil,Guayas,D,10,220.63,31.52,44.13,107.16,264.76,MEDIUM PRIORITY
26,GROCERY I,Guayaquil,Guayas,D,10,9336.73,1333.82,1867.35,4534.98,11204.07,HIGH PRIORITY
26,GROCERY II,Guayaquil,Guayas,D,10,46.58,6.65,9.32,22.63,55.9,LOW PRIORITY
26,HARDWARE,Guayaquil,Guayas,D,10,11.9,1.7,2.38,5.78,14.28,LOW PRIORITY
26,HOME AND KITCHEN I,Guayaquil,Guayas,D,10,58.16,8.31,11.63,28.25,69.79,LOW PRIORITY
26,HOME AND KITCHEN II,Guayaquil,Guayas,D,10,42.79,6.11,8.56,20.78,51.35,LOW PRIORITY
26,HOME APPLIANCES,Guayaquil,Guayas,D,10,11.1,1.59,2.22,5.39,13.31,LOW PRIORITY
26,HOME CARE,Guayaquil,Guayas,D,10,451.37,64.48,90.27,219.24,541.64,MEDIUM PRIORITY
26,LADIESWEAR,Guayaquil,Guayas,D,10,19.36,2.77,3.87,9.4,23.23,LOW PRIORITY
26,LAWN AND GARDEN,Guayaquil,Guayas,D,10,33.29,4.76,6.66,16.17,39.95,LOW PRIORITY
26,LINGERIE,Guayaquil,Guayas,D,10,18.36,2.62,3.67,8.92,22.04,LOW PRIORITY
26,"LIQUOR,WINE,BEER",Guayaquil,Guayas,D,10,155.18,22.17,31.04,75.37,186.21,MEDIUM PRIORITY
26,MAGAZINES,Guayaquil,Guayas,D,10,14.69,2.1,2.94,7.14,17.63,LOW PRIORITY
26,MEATS,Guayaquil,Guayas,D,10,1933.56,276.22,386.71,939.16,2320.28,HIGH PRIORITY
26,PERSONAL CARE,Guayaquil,Guayas,D,10,754.03,107.72,150.81,366.24,904.84,MEDIUM PRIORITY
26,PET SUPPLIES,Guayaquil,Guayas,D,10,22.94,3.28,4.59,11.14,27.53,LOW PRIORITY
26,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,D,10,21.57,3.08,4.31,10.48,25.88,LOW PRIORITY
26,POULTRY,Guayaquil,Guayas,D,10,988.09,141.16,197.62,479.93,1185.71,MEDIUM PRIORITY
26,PREPARED FOODS,Guayaquil,Guayas,D,10,172.91,24.7,34.58,83.98,207.49,MEDIUM PRIORITY
26,PRODUCE,Guayaquil,Guayas,D,10,3525.5,503.64,705.1,1712.39,4230.61,HIGH PRIORITY
26,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,D,10,11.73,1.68,2.35,5.7,14.08,LOW PRIORITY
26,SEAFOOD,Guayaquil,Guayas,D,10,25.11,3.59,5.02,12.2,30.14,LOW PRIORITY
27,AUTOMOTIVE,Daule,Guayas,D,1,41.91,5.99,8.38,20.36,50.3,LOW PRIORITY
27,BABY CARE,Daule,Guayas,D,1,10.07,1.44,2.01,4.89,12.09,LOW PRIORITY
27,BEAUTY,Daule,Guayas,D,1,18.72,2.67,3.74,9.09,22.47,LOW PRIORITY
27,BEVERAGES,Daule,Guayas,D,1,21301.69,3043.1,4260.34,10346.53,25562.03,HIGH PRIORITY
27,BOOKS,Daule,Guayas,D,1,8.3,1.19,1.66,4.03,9.96,LOW PRIORITY
27,BREAD/BAKERY,Daule,Guayas,D,1,4347.95,621.14,869.59,2111.86,5217.54,HIGH PRIORITY
27,CELEBRATION,Daule,Guayas,D,1,126.08,18.01,25.22,61.24,151.29,MEDIUM PRIORITY
27,CLEANING,Daule,Guayas,D,1,6011.79,858.83,1202.36,2920.01,7214.15,HIGH PRIORITY
27,DAIRY,Daule,Guayas,D,1,7030.91,1004.42,1406.18,3415.01,8437.09,HIGH PRIORITY
27,DELI,Daule,Guayas,D,1,2050.8,292.97,410.16,996.1,2460.96,HIGH PRIORITY
27,EGGS,Daule,Guayas,D,1,1726.1,246.59,345.22,838.39,2071.32,MEDIUM PRIORITY
27,FROZEN FOODS,Daule,Guayas,D,1,1033.35,147.62,206.67,501.91,1240.02,MEDIUM PRIORITY
27,GROCERY I,Daule,Guayas,D,1,25938.18,3705.45,5187.64,12598.55,31125.82,HIGH PRIORITY
27,GROCERY II,Daule,Guayas,D,1,244.21,34.89,48.84,118.62,293.06,MEDIUM PRIORITY
27,HARDWARE,Daule,Guayas,D,1,27.31,3.9,5.46,13.26,32.77,LOW PRIORITY
27,HOME AND KITCHEN I,Daule,Guayas,D,1,140.79,20.11,28.16,68.38,168.95,MEDIUM PRIORITY
27,HOME AND KITCHEN II,Daule,Guayas,D,1,204.62,29.23,40.92,99.39,245.55,MEDIUM PRIORITY
27,HOME APPLIANCES,Daule,Guayas,D,1,7.84,1.12,1.57,3.81,9.41,LOW PRIORITY
27,HOME CARE,Daule,Guayas,D,1,1492.14,213.16,298.43,724.75,1790.57,MEDIUM PRIORITY
27,LADIESWEAR,Daule,Guayas,D,1,56.77,8.11,11.35,27.57,68.12,LOW PRIORITY
27,LAWN AND GARDEN,Daule,Guayas,D,1,253.09,36.16,50.62,122.93,303.71,MEDIUM PRIORITY
27,LINGERIE,Daule,Guayas,D,1,65.55,9.36,13.11,31.84,78.67,LOW PRIORITY
27,"LIQUOR,WINE,BEER",Daule,Guayas,D,1,1333.04,190.43,266.61,647.47,1599.64,MEDIUM PRIORITY
27,MAGAZINES,Daule,Guayas,D,1,32.99,4.71,6.6,16.02,39.59,LOW PRIORITY
27,MEATS,Daule,Guayas,D,1,2086.15,298.02,417.23,1013.27,2503.38,HIGH PRIORITY
27,PERSONAL CARE,Daule,Guayas,D,1,1749.85,249.98,349.97,849.93,2099.82,MEDIUM PRIORITY
27,PET SUPPLIES,Daule,Guayas,D,1,61.18,8.74,12.24,29.72,73.42,LOW PRIORITY
27,PLAYERS AND ELECTRONICS,Daule,Guayas,D,1,59.86,8.55,11.97,29.08,71.83,LOW PRIORITY
27,POULTRY,Daule,Guayas,D,1,2762.06,394.58,552.41,1341.57,3314.47,HIGH PRIORITY
27,PREPARED FOODS,Daule,Guayas,D,1,587.81,83.97,117.56,285.51,705.37,MEDIUM PRIORITY
27,PRODUCE,Daule,Guayas,D,1,19089.13,2727.02,3817.83,9271.86,22906.95,HIGH PRIORITY
27,SCHOOL AND OFFICE SUPPLIES,Daule,Guayas,D,1,12.12,1.73,2.42,5.89,14.55,LOW PRIORITY
27,SEAFOOD,Daule,Guayas,D,1,128.98,18.43,25.8,62.65,154.77,MEDIUM PRIORITY
28,AUTOMOTIVE,Guayaquil,Guayas,E,10,36.7,5.24,7.34,17.82,44.04,LOW PRIORITY
28,BABY CARE,Guayaquil,Guayas,E,10,7.83,1.12,1.57,3.8,9.39,LOW PRIORITY
28,BEAUTY,Guayaquil,Guayas,E,10,26.21,3.74,5.24,12.73,31.46,LOW PRIORITY
28,BEVERAGES,Guayaquil,Guayas,E,10,23783.87,3397.7,4756.77,11552.16,28540.64,HIGH PRIORITY
28,BOOKS,Guayaquil,Guayas,E,10,7.83,1.12,1.57,3.8,9.39,LOW PRIORITY
28,BREAD/BAKERY,Guayaquil,Guayas,E,10,4450.32,635.76,890.06,2161.59,5340.39,HIGH PRIORITY
28,CELEBRATION,Guayaquil,Guayas,E,10,81.56,11.65,16.31,39.61,97.87,LOW PRIORITY
28,CLEANING,Guayaquil,Guayas,E,10,7969.86,1138.55,1593.97,3871.07,9563.83,HIGH PRIORITY
28,DAIRY,Guayaquil,Guayas,E,10,6223.31,889.04,1244.66,3022.75,7467.97,HIGH PRIORITY
28,DELI,Guayaquil,Guayas,E,10,2427.27,346.75,485.45,1178.96,2912.73,HIGH PRIORITY
28,EGGS,Guayaquil,Guayas,E,10,1677.67,239.67,335.53,814.87,2013.21,MEDIUM PRIORITY
28,FROZEN FOODS,Guayaquil,Guayas,E,10,542.8,77.54,108.56,263.65,651.36,MEDIUM PRIORITY
28,GROCERY I,Guayaquil,Guayas,E,10,36930.63,5275.8,7386.13,17937.73,44316.75,HIGH PRIORITY
28,GROCERY II,Guayaquil,Guayas,E,10,164.16,23.45,32.83,79.74,197.0,MEDIUM PRIORITY
28,HARDWARE,Guayaquil,Guayas,E,10,9.99,1.43,2.0,4.85,11.99,LOW PRIORITY
28,HOME AND KITCHEN I,Guayaquil,Guayas,E,10,215.78,30.83,43.16,104.81,258.94,MEDIUM PRIORITY
28,HOME AND KITCHEN II,Guayaquil,Guayas,E,10,140.8,20.11,28.16,68.39,168.96,MEDIUM PRIORITY
28,HOME APPLIANCES,Guayaquil,Guayas,E,10,10.85,1.55,2.17,5.27,13.02,LOW PRIORITY
28,HOME CARE,Guayaquil,Guayas,E,10,1908.89,272.7,381.78,927.18,2290.67,HIGH PRIORITY
28,LADIESWEAR,Guayaquil,Guayas,E,10,24.7,3.53,4.94,12.0,29.64,LOW PRIORITY
28,LAWN AND GARDEN,Guayaquil,Guayas,E,10,55.49,7.93,11.1,26.95,66.59,LOW PRIORITY
28,LINGERIE,Guayaquil,Guayas,E,10,41.02,5.86,8.2,19.92,49.22,LOW PRIORITY
28,"LIQUOR,WINE,BEER",Guayaquil,Guayas,E,10,404.58,57.8,80.92,196.51,485.5,MEDIUM PRIORITY
28,MAGAZINES,Guayaquil,Guayas,E,10,15.58,2.23,3.12,7.57,18.7,LOW PRIORITY
28,MEATS,Guayaquil,Guayas,E,10,1433.84,204.83,286.77,696.44,1720.61,MEDIUM PRIORITY
28,PERSONAL CARE,Guayaquil,Guayas,E,10,2082.22,297.46,416.44,1011.36,2498.67,HIGH PRIORITY
28,PET SUPPLIES,Guayaquil,Guayas,E,10,33.04,4.72,6.61,16.05,39.65,LOW PRIORITY
28,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,E,10,36.24,5.18,7.25,17.6,43.49,LOW PRIORITY
28,POULTRY,Guayaquil,Guayas,E,10,1465.36,209.34,293.07,711.75,1758.43,MEDIUM PRIORITY
28,PREPARED FOODS,Guayaquil,Guayas,E,10,590.89,84.41,118.18,287.01,709.07,MEDIUM PRIORITY
28,PRODUCE,Guayaquil,Guayas,E,10,10853.92,1550.56,2170.78,5271.9,13024.7,HIGH PRIORITY
28,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,E,10,14.25,2.04,2.85,6.92,17.1,LOW PRIORITY
28,SEAFOOD,Guayaquil,Guayas,E,10,39.93,5.7,7.99,19.4,47.92,LOW PRIORITY
29,AUTOMOTIVE,Guayaquil,Guayas,E,10,35.0,5.0,7.0,17.0,42.0,LOW PRIORITY
29,BABY CARE,Guayaquil,Guayas,E,10,9.42,1.35,1.88,4.58,11.31,LOW PRIORITY
29,BEAUTY,Guayaquil,Guayas,E,10,29.58,4.23,5.92,14.37,35.49,LOW PRIORITY
29,BEVERAGES,Guayaquil,Guayas,E,10,22181.22,3168.75,4436.24,10773.74,26617.47,HIGH PRIORITY
